지역코드,성별,신용대출,담보대출
4100000138,1,741572,9912738
4100000187,2,445628,4021871
4100000146,2,936094,3688634
4100000403,1,241678,1400997
4100000257,2,186270,1204449
4100000257,1,535388,9635552
4100000454,1,153122,1336005
4100000483,1,203863,3754310
4100000043,1,185536,6916776
4100000577,2,950149,7069913
4100000514,1,563328,781286
4100000117,1,914952,8004996
4100000247,1,818983,3502154
4100000560,1,544250,4447395
4100000142,1,831322,1158745
4100000118,1,996714,1981480
4100000121,1,134707,1673902
4100000343,1,407953,7226909
4100000588,1,313334,8288786
4100000517,2,815578,6017727
4100000383,2,265261,4067847
4100000442,2,626296,3984326
4100000321,2,292580,3619613
4100000544,1,742614,4610630
4100000566,1,535538,2824253
4100000346,1,157514,7844381
4100000293,1,679699,3208289
4100000100,1,985718,1860922
4100000113,2,230876,4329701
4100000403,1,135436,719110
4100000410,2,740316,1630050
4100000563,2,761904,6838495
4100000036,1,135531,1059158
4100000197,1,906441,2828508
4100000138,2,186217,8013651
4100000413,2,679442,5959118
4100000271,1,281467,2289660
4100000471,2,169023,2759808
4100000172,2,595776,6667827
4100000087,2,104095,7987944
4100000507,1,861231,4695457
4100000175,1,348471,2207730
4100000216,1,321928,838404
4100000335,2,521245,6895902
4100000536,1,654788,6193681
4100000293,2,366021,2085358
4100000308,2,736678,6254826
4100000121,2,199853,9353647
4100000451,1,917644,2627922
4100000437,2,399923,6595999
4100000049,1,415362,5079316
4100000334,1,531257,2007301
4100000007,2,344906,6668336
4100000253,1,539641,9246731
4100000303,1,421893,7176433
4100000078,1,863616,5463789
4100000373,1,664288,1608261
4100000101,1,678587,9538008
4100000372,1,888839,2680200
4100000251,1,885843,5350639
4100000472,2,126677,5165955
4100000335,2,727514,2885828
4100000414,2,284756,4732136
4100000031,2,145737,967526
4100000503,1,843143,6673719
4100000179,2,739066,7429517
4100000519,1,927157,9940734
4100000083,1,283387,9097960
4100000422,2,713605,3921204
4100000308,1,556614,1299457
4100000559,1,506173,3321882
4100000465,2,998216,2041559
4100000246,1,456167,2793087
4100000217,1,154859,7188979
4100000198,1,815939,7140842
4100000287,1,843656,5007689
4100000516,2,976451,6591388
4100000567,1,923798,7984300
4100000588,1,374119,9093396
4100000566,2,436318,7999665
4100000263,1,231125,1196552
4100000257,2,328479,3013079
4100000049,1,756015,5535547
4100000172,2,959779,4871773
4100000105,2,338894,4161922
4100000451,1,630430,7624303
4100000011,1,945021,7068903
4100000156,1,824075,2518758
4100000079,1,998145,7764237
4100000142,2,324105,4147262
4100000585,2,979802,5613120
4100000212,2,310308,1552263
4100000089,2,613313,4361017
4100000146,1,323604,3046162
4100000239,1,408464,5379262
4100000471,1,352512,9734718
4100000541,2,653267,5311579
4100000143,2,831255,5421863
4100000300,2,416883,6100737
4100000550,1,697164,8832623
4100000100,1,502646,4839994
4100000258,2,281818,3991414
4100000529,2,959227,1814322
4100000191,2,879877,8295760
4100000267,2,522625,4641558
4100000392,1,947173,7728540
4100000386,1,166477,9841437
4100000094,1,705626,8771120
4100000237,1,691792,8527146
4100000143,1,283841,8950898
4100000063,2,253456,4413860
4100000267,1,502633,7579907
4100000174,1,744647,2614302
4100000235,2,408814,6696279
4100000095,2,119964,8884775
4100000115,2,710563,9345557
4100000051,1,562434,1496620
4100000016,1,474017,9429954
4100000462,2,906620,9593056
4100000136,2,228045,8896064
4100000196,2,978840,7905758
4100000144,1,875538,3016644
4100000559,1,373467,4170751
4100000191,2,833716,5808339
4100000147,2,883268,2988577
4100000168,1,306472,5448712
4100000113,2,401230,2290910
4100000365,2,376123,5814926
4100000217,1,854781,3810010
4100000281,1,977494,8764527
4100000344,2,678593,7435218
4100000566,2,469041,9058689
4100000013,2,702516,4928353
4100000341,1,924423,2132426
4100000481,2,873428,2134650
4100000152,2,123760,2229251
4100000086,2,757535,4991161
4100000382,2,752737,7253613
4100000433,2,356906,1176892
4100000391,1,558783,7756162
4100000191,2,700210,6233919
4100000134,1,510778,584198
4100000010,2,522902,5594750
4100000039,1,647870,5849836
4100000132,2,849452,6449579
4100000107,2,525746,1714814
4100000418,1,606913,868382
4100000018,2,293484,2919201
4100000507,2,522775,9413517
4100000176,1,605750,3202406
4100000234,2,849985,5997180
4100000416,1,674993,1539335
4100000110,2,544654,5508433
4100000467,1,579821,7766541
4100000001,2,710808,9677314
4100000321,2,913436,5626420
4100000084,1,553271,9498897
4100000464,1,541874,2302624
4100000418,1,859074,9646085
4100000559,2,277733,7856739
4100000526,1,922707,3673389
4100000346,2,639762,9563340
4100000504,2,832267,8245540
4100000534,1,790107,7320474
4100000588,2,223767,2840768
4100000048,1,676225,4191552
4100000141,1,925824,1052584
4100000473,2,948212,2894850
4100000104,2,518509,5850993
4100000398,1,296218,6555456
4100000366,1,661589,8754535
4100000253,2,938728,5814292
4100000159,1,512079,9822010
4100000047,2,450997,6788888
4100000172,1,258480,2674557
4100000310,2,697551,5857523
4100000457,2,242615,1850015
4100000355,2,554164,9801254
4100000540,2,279083,2573213
4100000397,2,153519,1279386
4100000136,1,936640,4470940
4100000400,2,552998,5666877
4100000268,2,197079,7114977
4100000217,1,977676,957902
4100000234,2,857848,6608145
4100000559,1,446398,9284694
4100000021,1,313809,2833216
4100000079,1,106403,9215294
4100000139,2,815676,3356808
4100000351,1,749656,5610002
4100000495,1,216220,8061919
4100000239,1,260357,8845286
4100000014,1,960977,3777344
4100000105,1,340162,6991161
4100000495,2,899634,9566978
4100000458,1,629041,1390222
4100000178,2,838340,1475939
4100000414,2,448685,7101458
4100000120,1,702401,6569686
4100000415,2,392387,3367665
4100000578,2,871314,6909038
4100000193,2,196544,5763597
4100000074,2,864085,3197712
4100000514,1,549914,3249832
4100000027,2,272118,556079
4100000112,2,667118,2890372
4100000546,1,450895,7284513
4100000539,1,354629,4473312
4100000300,1,859689,1224990
4100000078,2,385432,8694266
4100000028,1,593737,5686874
4100000437,2,575444,6017378
4100000094,1,195136,1366731
4100000023,2,908757,7248997
4100000404,2,294708,9667269
4100000220,2,801847,7155005
4100000264,1,539354,6491432
4100000242,2,641908,7068757
4100000190,2,765554,5314023
4100000553,1,406239,8883226
4100000092,1,438973,6534925
4100000039,1,542103,8883870
4100000212,2,578033,9868200
4100000298,2,783920,6015997
4100000195,2,178911,5724171
4100000211,1,342789,4160188
4100000378,2,705676,4064278
4100000572,1,603804,3558696
4100000183,2,412944,4023969
4100000384,2,418538,9072554
4100000393,1,128928,1881284
4100000103,1,214048,9004179
4100000190,1,610775,7558566
4100000110,2,449855,2526857
4100000175,1,796130,1967911
4100000331,1,338850,5966977
4100000557,2,668937,1129191
4100000528,2,808981,5300082
4100000252,1,264803,7801146
4100000140,1,257779,9219841
4100000027,2,798525,4699355
4100000400,2,745350,8615309
4100000298,2,544570,8781506
4100000449,2,945042,9799397
4100000272,2,274422,1686719
4100000172,2,208017,6892732
4100000100,2,859528,7080528
4100000511,1,240750,1008319
4100000011,2,409034,793216
4100000460,1,818208,1451888
4100000324,2,854446,930308
4100000033,1,151703,7265523
4100000413,1,722732,2210518
4100000320,2,814607,1183650
4100000234,1,493469,7799562
4100000360,2,315218,6174064
4100000461,1,496657,6493158
4100000183,1,374763,8445528
4100000393,2,155438,8472199
4100000475,1,209281,5076990
4100000328,1,921769,2462123
4100000081,2,913127,1344785
4100000366,2,435555,5793638
4100000575,2,739316,2603030
4100000161,1,400897,3466680
4100000239,2,589503,4639279
4100000159,1,738659,9578301
4100000454,1,664970,1543917
4100000160,1,232425,8968922
4100000365,2,544917,4340600
4100000467,2,971830,2460138
4100000133,2,367137,7523381
4100000415,2,684380,1992476
4100000146,2,171224,8503429
4100000056,1,432247,9050475
4100000342,2,292877,5265590
4100000242,2,502885,2230812
4100000582,2,868421,2154294
4100000325,1,668314,4320843
4100000132,2,122410,7635491
4100000271,2,657758,7929108
4100000312,2,568666,1713643
4100000387,2,958351,2429060
4100000330,1,226854,812059
4100000278,2,363984,4702951
4100000336,1,782742,3512584
4100000175,2,910489,1416902
4100000009,1,678191,9360890
4100000347,1,133940,7943444
4100000204,1,615732,5934462
4100000484,2,424797,8490937
4100000445,1,239861,7428313
4100000119,1,947389,6941568
4100000478,1,674053,9303395
4100000395,1,586418,4050455
4100000227,1,794790,1101512
4100000552,2,320049,4215294
4100000037,2,981911,1215949
4100000106,2,588647,2725429
4100000512,2,457383,2742355
4100000408,2,328927,919256
4100000243,1,852306,3096872
4100000349,1,474446,1950338
4100000212,2,644786,2155473
4100000249,2,626017,9740793
4100000282,1,841794,7327123
4100000325,1,163831,2235493
4100000312,1,183782,3567984
4100000267,1,202501,4553288
4100000356,2,438869,2687764
4100000293,1,487954,6865429
4100000345,2,332325,1340789
4100000099,1,941824,7127979
4100000095,1,119754,4140936
4100000169,1,619795,2283888
4100000246,1,130598,3144167
4100000515,1,400814,2220551
4100000110,2,277006,8870342
4100000132,2,220678,7446780
4100000050,2,778346,8105743
4100000278,1,689843,8818014
4100000505,1,921013,8760311
4100000315,2,624077,764985
4100000181,2,483736,9378275
4100000340,2,225958,4285171
4100000225,1,285633,7279271
4100000428,2,919520,2575912
4100000172,1,729996,3222118
4100000517,1,617638,9105716
4100000019,2,760931,817509
4100000330,2,733259,3369318
4100000515,1,317293,4532231
4100000055,2,961714,2385997
4100000373,2,823462,9335363
4100000389,1,818712,2025203
4100000305,2,138965,6062616
4100000210,2,336650,7800960
4100000535,2,747846,6044690
4100000253,2,467652,9775849
4100000389,2,258269,1697420
4100000161,1,510526,6599630
4100000538,1,918370,4968449
4100000510,1,945452,8544532
4100000253,1,411505,2842647
4100000082,1,953448,4856409
4100000126,1,607361,4626809
4100000312,1,987189,6872466
4100000230,2,580129,3952800
4100000027,2,496899,8523745
4100000098,2,782974,9901494
4100000479,1,704721,1080683
4100000460,1,835298,7875452
4100000285,1,747845,8718465
4100000480,1,262261,1742397
4100000186,1,172203,3189891
4100000096,1,894920,6219221
4100000476,1,969796,1924987
4100000297,1,319103,9782894
4100000051,2,970252,2300445
4100000262,2,160194,2213846
4100000558,2,331465,4985660
4100000499,1,652320,5645531
4100000030,2,518538,1930383
4100000228,2,172803,984624
4100000101,1,793724,705655
4100000234,1,204958,3616744
4100000350,2,741349,6652163
4100000209,2,305483,6329884
4100000491,1,196860,9531510
4100000489,1,566181,9710474
4100000514,2,262272,8083140
4100000424,2,755683,4437669
4100000365,2,140182,8534763
4100000404,1,569735,5449133
4100000075,1,381662,6926576
4100000344,1,945626,6844671
4100000408,2,281800,8622768
4100000025,2,163733,1060458
4100000169,2,513271,4622414
4100000298,1,428256,8207575
4100000384,2,707122,7497857
4100000090,1,468381,3199569
4100000063,1,988431,6941980
4100000533,2,609074,4510731
4100000381,1,717567,1676062
4100000332,1,712141,1210750
4100000429,1,216550,4197226
4100000183,2,442734,514015
4100000574,1,205888,8011423
4100000074,1,269624,1398967
4100000449,2,895000,6506481
4100000516,2,238098,5667438
4100000247,1,222606,9250460
4100000451,2,597770,2581223
4100000189,2,251433,6741690
4100000149,2,394790,6783041
4100000061,1,523808,6996415
4100000292,1,387679,6261770
4100000536,1,433341,4909341
4100000186,2,929945,4839230
4100000287,2,270691,595340
4100000326,1,621943,9522598
4100000421,1,328806,6353083
4100000483,1,600810,8070654
4100000162,1,242940,7423298
4100000571,2,890697,6143207
4100000279,2,895421,8707641
4100000553,2,665496,901703
4100000590,1,923688,5869370
4100000386,2,386740,2899879
4100000312,1,827382,3242484
4100000213,1,822828,9020712
4100000285,1,254362,4235406
4100000118,2,659377,5032685
4100000518,1,580888,9547701
4100000191,1,548728,9764695
4100000039,2,115586,5296566
4100000524,2,635522,5159588
4100000480,1,554460,9926033
4100000085,1,558386,5954960
4100000293,1,727960,1332409
4100000018,2,969770,3026378
4100000561,1,605520,8771983
4100000116,1,783337,1651792
4100000479,2,705372,6243277
4100000035,2,752031,1361416
4100000210,1,738618,1697926
4100000262,2,850584,7233158
4100000308,2,963364,2257306
4100000191,2,655352,2404487
4100000348,2,679542,2997604
4100000463,1,196274,9552690
4100000549,2,116975,1701840
4100000460,1,220048,3014478
4100000487,2,857198,8262486
4100000408,1,374567,1189430
4100000062,1,744732,6896594
4100000353,2,310658,2181535
4100000097,2,890325,707879
4100000591,2,733569,2779305
4100000500,2,357626,7354009
4100000374,1,699474,9361672
4100000205,1,185137,8080921
4100000333,2,554388,827221
4100000153,1,532529,7183056
4100000544,1,410800,1190143
4100000290,2,331414,2574965
4100000463,2,674626,4537086
4100000535,1,711636,3368753
4100000551,2,467226,9915089
4100000569,1,722079,4395010
4100000192,2,100074,6934338
4100000195,1,997343,9893964
4100000267,2,877734,2693592
4100000401,1,505388,9486886
4100000332,2,811352,3442695
4100000206,2,362935,9780992
4100000513,1,138128,8950501
4100000477,2,275825,5076762
4100000241,2,291125,4555429
4100000269,1,491366,9376628
4100000423,2,912029,2303825
4100000204,1,192497,3741993
4100000108,2,275831,625084
4100000233,2,585872,3351465
4100000076,2,144332,7058453
4100000447,1,143322,7386443
4100000203,2,699933,1922021
4100000500,1,425967,7011171
4100000444,1,840687,2664424
4100000357,1,848927,3192948
4100000144,2,982671,5648705
4100000228,2,684294,1300472
4100000255,2,896658,6966514
4100000533,2,898145,3275822
4100000136,2,694960,7952656
4100000173,2,172417,8634439
4100000256,1,698236,1860299
4100000033,2,896308,2450088
4100000436,2,422015,1353156
4100000451,1,272680,9814756
4100000241,1,943250,5350905
4100000572,2,625984,7854572
4100000113,1,679155,6963138
4100000074,2,144550,1515375
4100000027,2,635496,4399489
4100000017,2,765694,4474889
4100000487,1,155745,3083099
4100000531,2,740407,2544172
4100000325,2,822375,2491879
4100000267,2,799344,5287139
4100000389,2,906366,2168824
4100000369,2,257714,5461949
4100000438,1,839617,2637804
4100000433,2,690634,8926686
4100000008,1,966905,3427856
4100000369,1,338107,4253844
4100000466,1,802831,3577438
4100000431,1,442471,9464738
4100000317,2,746712,3763122
4100000216,1,491619,5165792
4100000256,2,526760,9123033
4100000324,1,200911,2050249
4100000003,2,465118,7140898
4100000088,1,345676,5381756
4100000186,1,634794,6719019
4100000153,2,462812,1087298
4100000160,1,846369,3705195
4100000580,1,408323,4153011
4100000345,1,193912,3810183
4100000305,2,715989,6149511
4100000459,1,549785,8291505
4100000176,1,240105,9179869
4100000192,2,614433,5957781
4100000244,2,714696,8475840
4100000004,2,613494,6088201
4100000331,1,339292,3193680
4100000102,2,676431,8576946
4100000449,2,611589,7658518
4100000425,2,392093,6916395
4100000025,1,312171,7184741
4100000151,1,508699,824593
4100000409,1,402735,9273574
4100000025,2,893452,9868591
4100000233,1,117564,6896223
4100000459,1,187634,7510029
4100000235,2,420307,8232195
4100000546,2,829042,886408
4100000408,2,489299,8898003
4100000120,2,598345,3003878
4100000361,2,408621,2710063
4100000103,1,693232,7218270
4100000358,1,615352,8572308
4100000509,2,367072,9829260
4100000063,1,692360,8420099
4100000510,1,255396,3975314
4100000188,1,879108,6678330
4100000577,2,599190,3106420
4100000200,2,206663,7574550
4100000090,2,976051,5227541
4100000384,1,140708,982261
4100000504,2,931392,9400112
4100000148,1,897854,567521
4100000414,2,487137,3276858
4100000402,1,640082,2169960
4100000451,2,312242,5678951
4100000073,2,226031,8661104
4100000341,1,284992,7363929
4100000547,1,386140,1446008
4100000441,1,819646,6522688
4100000454,1,589690,1227343
4100000171,2,290103,949511
4100000152,1,469813,5402342
4100000365,1,788653,6374662
4100000142,2,160806,3946073
4100000410,2,276413,9706453
4100000199,2,834063,2808394
4100000003,1,966730,6587769
4100000370,2,963459,9012980
4100000056,2,492385,730737
4100000113,2,253023,2267311
4100000434,1,438905,1550976
4100000591,1,361939,2612873
4100000032,1,430314,7208460
4100000382,2,585903,3728499
4100000392,1,450389,7165069
4100000005,2,368366,6251846
4100000245,2,936045,9033378
4100000337,2,879594,1824806
4100000579,1,937478,9486742
4100000354,1,926621,6090857
4100000151,2,218543,3192664
4100000089,1,384526,1315546
4100000139,1,711937,9258846
4100000121,1,200832,3177725
4100000010,1,286664,6947556
4100000287,1,838400,2346206
4100000269,1,238695,6415864
4100000107,2,877872,4493910
4100000378,2,255103,4480575
4100000016,1,637405,6568531
4100000527,2,396499,4543490
4100000407,1,435470,9663218
4100000444,2,944571,1015206
4100000305,2,132820,4517807
4100000543,2,309756,6946011
4100000075,2,262504,8540760
4100000076,2,769289,2643639
4100000374,2,818241,2093801
4100000577,2,947787,5903773
4100000413,2,637091,5245241
4100000097,2,125070,8471528
4100000107,2,430926,5836988
4100000455,2,824984,7536703
4100000362,2,504232,562061
4100000541,1,989236,2327286
4100000022,2,175599,8751211
4100000262,2,313734,1073562
4100000334,1,978653,8532336
4100000375,1,620047,2178066
4100000062,2,615540,6112857
4100000214,2,661529,6303748
4100000037,1,361867,1517941
4100000427,1,452578,6450621
4100000375,1,151021,5255991
4100000530,1,697719,2095641
4100000395,1,244626,7704306
4100000264,2,122584,8077409
4100000344,1,202487,5480378
4100000031,2,146502,5614090
4100000368,2,888947,675976
4100000468,2,585857,2487029
4100000291,1,862498,2464947
4100000101,2,426938,7481189
4100000157,2,288239,9347097
4100000091,2,963595,784755
4100000407,1,106479,6278693
4100000444,2,410948,2203241
4100000538,2,134613,1876071
4100000022,2,323348,5381179
4100000019,2,468874,1995232
4100000465,2,770593,6292064
4100000017,2,516456,917706
4100000292,1,585401,2263297
4100000465,1,724220,7626209
4100000325,2,616596,4984636
4100000425,2,624226,9604502
4100000088,2,837985,9269642
4100000077,2,489395,8771509
4100000412,1,762840,8346489
4100000557,2,361786,3940777
4100000267,1,578192,4359669
4100000117,1,968941,2172867
4100000555,2,700032,7330577
4100000103,1,264600,1130643
4100000281,2,380648,7191730
4100000067,1,677465,820588
4100000115,1,586977,7245641
4100000222,1,108737,6558013
4100000004,2,218409,7840302
4100000480,1,752584,1027137
4100000584,1,439865,4940945
4100000473,1,572296,5174145
4100000180,2,108265,9218454
4100000166,1,651413,6315573
4100000172,2,463911,962030
4100000386,1,842309,6814925
4100000344,1,721610,4005205
4100000061,1,370202,6256425
4100000062,1,166614,1819395
4100000342,1,313329,7572819
4100000466,1,982489,506376
4100000438,2,812143,8401018
4100000408,2,811041,2050797
4100000590,2,547788,8564073
4100000373,2,472001,8871935
4100000251,2,624373,1428845
4100000501,2,978856,7007588
4100000583,1,421337,1050055
4100000108,2,652297,3660622
4100000450,1,619245,1619998
4100000576,2,389930,1498319
4100000246,2,581559,4261593
4100000518,2,756830,1309470
4100000294,2,355265,3534801
4100000589,1,774080,8004916
4100000091,1,122371,1923186
4100000272,2,368763,6795894
4100000447,1,253752,4537361
4100000334,1,600139,7810572
4100000465,1,274868,2112745
4100000363,1,329439,5323499
4100000388,2,535256,1667636
4100000249,2,668539,3739848
4100000454,2,649865,7733795
4100000066,2,168491,7117777
4100000378,1,266865,9153826
4100000032,1,165706,3441793
4100000556,2,825678,2255463
4100000275,2,522493,3910993
4100000385,1,683954,8679304
4100000464,1,740463,2020281
4100000511,1,465262,5466232
4100000136,1,123841,1691361
4100000111,2,299162,4277576
4100000079,1,560854,9393153
4100000086,1,300512,9547162
4100000310,2,225871,9277400
4100000426,1,869265,4431181
4100000213,2,677144,6935871
4100000343,1,255633,6084505
4100000473,1,177208,8171568
4100000447,2,617958,5280094
4100000406,1,700850,6895679
4100000021,1,530798,3541773
4100000471,2,848496,6802774
4100000542,2,427683,9155482
4100000211,1,752385,4297379
4100000157,1,778126,6783163
4100000584,2,545030,9480328
4100000055,2,290439,6070695
4100000301,2,909935,2228862
4100000126,2,712003,5618842
4100000376,1,815552,5169966
4100000203,1,828548,6331366
4100000502,1,306011,2816299
4100000243,2,758971,9225051
4100000574,2,492612,6157786
4100000489,1,582888,7955227
4100000217,1,377013,8539992
4100000173,1,979911,4598575
4100000329,1,487920,8118607
4100000181,2,532247,5931189
4100000340,2,742797,5121625
4100000471,1,561637,9595843
4100000484,2,190929,6571123
4100000247,2,641008,9821341
4100000528,1,478151,4804163
4100000022,2,611408,2118252
4100000007,1,589711,6273091
4100000312,2,624048,7592807
4100000405,1,297764,6422917
4100000278,1,222419,7317553
4100000052,1,668882,7250468
4100000218,2,431257,7221751
4100000533,2,265110,6212701
4100000417,1,106134,4329119
4100000284,1,216640,8330606
4100000411,2,710671,9934720
4100000434,2,250040,9701603
4100000078,2,263428,1872679
4100000412,2,714173,9244073
4100000449,1,709959,5825783
4100000294,1,924549,9842675
4100000108,2,808939,7601422
4100000451,2,967800,3814685
4100000321,2,846687,1325740
4100000184,1,952794,5429175
4100000575,2,922711,9494635
4100000027,1,532013,2873022
4100000562,1,566829,9856932
4100000168,2,748791,4177899
4100000413,1,856834,1339200
4100000431,1,168458,6128890
4100000013,2,469539,4496034
4100000064,2,889047,9564257
4100000338,1,829335,1520451
4100000067,2,118962,3912528
4100000070,2,616464,709753
4100000417,1,695320,826495
4100000387,1,914519,2274890
4100000243,1,876681,8882655
4100000379,1,319920,9077167
4100000420,1,500806,1772914
4100000270,2,848628,8492130
4100000411,2,406350,4402162
4100000006,1,897206,8033488
4100000404,1,683737,6302946
4100000367,2,810192,5522223
4100000358,2,882167,5735793
4100000260,1,105903,6109487
4100000547,2,468060,7482071
4100000370,2,681770,8583508
4100000011,1,557879,7724448
4100000426,1,898785,5113559
4100000160,2,735866,6784140
4100000488,2,468249,4243269
4100000067,1,564099,6070319
4100000457,1,585827,7084129
4100000160,2,751604,714542
4100000277,2,991183,8903535
4100000077,1,727207,7075127
4100000508,2,300343,8329118
4100000541,2,903082,1208231
4100000167,2,894997,3843234
4100000538,1,298316,8457171
4100000191,2,676368,3539274
4100000306,1,996396,3730530
4100000584,2,875845,7845019
4100000564,2,254809,2883818
4100000337,2,176092,7585008
4100000516,1,289599,3906597
4100000034,2,361184,5439701
4100000182,2,299470,5063282
4100000290,1,230642,7156144
4100000566,1,638352,7978899
4100000521,2,840357,1082932
4100000342,1,594435,5179413
4100000538,2,190164,4993802
4100000142,1,543131,1827033
4100000107,1,767217,1472326
4100000216,1,701252,5467641
4100000059,2,839044,1644362
4100000435,1,388274,5897119
4100000578,2,294176,4039646
4100000332,2,491188,2465350
4100000015,2,650699,3465768
4100000522,1,246044,7481822
4100000200,2,176409,7975723
4100000317,2,970416,5124122
4100000198,1,232031,6945756
4100000401,1,799004,2629579
4100000209,2,256717,9194750
4100000447,2,946181,3424510
4100000410,2,304859,4420065
4100000109,2,288215,9190463
4100000486,2,965700,8358469
4100000347,2,945400,4496356
4100000198,1,334861,5883074
4100000473,1,674847,5233413
4100000541,1,482971,686849
4100000135,1,833799,846495
4100000410,1,636004,5022174
4100000093,1,730613,835577
4100000258,1,394978,3143545
4100000305,2,239296,2238897
4100000580,2,293929,2258230
4100000377,2,578838,4070196
4100000005,1,205386,1060071
4100000333,2,417099,7559316
4100000509,1,534055,5719611
4100000442,2,298935,7596335
4100000170,2,345327,1971366
4100000362,2,822592,1315505
4100000096,1,722927,7981169
4100000516,1,246884,3126123
4100000031,2,102002,4022631
4100000251,2,187145,7728545
4100000081,1,319336,4634874
4100000139,1,791976,1447125
4100000227,1,108937,9639718
4100000268,1,631103,4866044
4100000004,2,459424,5435671
4100000383,1,141940,974902
4100000373,2,907293,996009
4100000138,2,358534,6059823
4100000061,1,716651,7102273
4100000332,2,419112,2041126
4100000495,1,675439,5382394
4100000051,2,385118,5302389
4100000065,1,861840,1492719
4100000033,2,503846,4843336
4100000138,2,187358,8942944
4100000372,2,936806,9912274
4100000096,2,283149,5510359
4100000402,1,290441,2008105
4100000527,1,687634,3898625
4100000543,1,151654,8850708
4100000442,1,839544,6800525
4100000378,2,713067,2135377
4100000045,2,245656,3174606
4100000128,1,678942,6836605
4100000378,1,224693,7514607
4100000313,2,868355,2475304
4100000158,2,906660,3640893
4100000339,1,383390,4731999
4100000449,2,816566,4007494
4100000563,1,154144,7555956
4100000560,2,120431,3476985
4100000535,2,110174,2152781
4100000288,1,954604,8676592
4100000088,2,664454,2622732
4100000244,1,144897,4088102
4100000520,2,519784,1454501
4100000269,2,547821,3044314
4100000386,2,141446,6832328
4100000007,1,976939,795862
4100000552,2,729390,1276417
4100000077,2,651153,7569540
4100000536,1,764819,5462935
4100000347,1,915392,7433680
4100000009,2,368066,3190135
4100000053,2,991764,8250652
4100000013,1,901466,2396040
4100000182,2,525026,7365057
4100000463,2,960032,6820053
4100000568,1,145810,2313893
4100000471,2,704740,7357518
4100000572,1,213016,6586282
4100000119,2,574145,1736358
4100000248,1,813047,5663106
4100000390,1,937152,2838791
4100000296,1,476401,8283399
4100000013,2,485994,2986832
4100000270,1,643404,4120281
4100000298,2,480015,6904660
4100000508,1,680059,6827344
4100000351,2,667115,9467818
4100000446,1,121691,9050345
4100000153,2,210419,9139465
4100000231,1,907447,4949893
4100000235,2,698251,2255246
4100000508,2,992190,4000128
4100000252,1,231564,3983974
4100000406,2,847759,8661527
4100000385,2,149383,7666566
4100000111,2,326480,8984389
4100000559,2,623980,9289319
4100000029,2,919453,7755283
4100000097,1,984759,2697053
4100000412,1,563589,7858046
4100000367,2,935099,7066351
4100000010,1,236050,8333651
4100000472,2,563618,3469872
4100000413,1,291797,9068764
4100000018,2,330105,2071414
4100000069,1,918434,2563243
4100000422,2,164603,2799176
4100000489,2,751438,4925955
4100000257,2,514985,6110613
4100000441,1,874545,1630861
4100000104,1,808144,8733975
4100000408,1,329975,4798201
4100000295,1,229616,6339848
4100000581,2,832151,8083174
4100000423,1,915602,524890
4100000237,1,399369,1856973
4100000059,1,497560,7011948
4100000163,2,285484,8845640
4100000033,2,726558,8657188
4100000501,2,736375,7593571
4100000347,2,156482,4277033
4100000250,2,355507,9216005
4100000037,1,395273,4840001
4100000541,1,380304,8541866
4100000298,1,463016,4159218
4100000148,2,673289,8395440
4100000293,1,450747,2829312
4100000528,2,602419,4910310
4100000422,2,391939,5574096
4100000210,1,193001,5219879
4100000545,2,122454,667103
4100000508,1,109421,3513179
4100000442,2,492149,3442284
4100000322,1,123384,5932190
4100000422,1,195295,6219791
4100000112,2,220546,3665848
4100000335,1,584572,4716253
4100000373,2,840994,9335638
4100000238,1,695417,4702944
4100000334,1,764041,6465193
4100000063,2,499257,2871864
4100000393,2,746198,3357328
4100000551,2,541619,4271418
4100000295,1,571913,5232536
4100000174,2,151903,7518679
4100000212,1,698001,8970728
4100000272,1,548937,1601131
4100000046,2,879590,2070621
4100000464,1,218893,4845994
4100000291,1,804427,3128875
4100000562,1,100158,7200365
4100000017,2,983918,3264845
4100000534,2,460052,3078466
4100000389,2,126106,3364537
4100000200,1,274244,5440081
4100000372,2,552302,1519818
4100000089,2,975570,6836949
4100000044,1,917183,8864516
4100000127,2,893245,2380463
4100000213,2,914894,3835578
4100000007,1,462826,2083353
4100000112,1,625815,8820598
4100000482,1,288549,2325391
4100000549,1,459688,4790007
4100000389,1,691453,9986832
4100000402,1,850156,1096802
4100000391,2,132265,6936317
4100000496,1,652806,1828655
4100000306,2,340679,3575522
4100000351,1,271483,2712961
4100000119,2,338351,8178637
4100000250,2,116170,1952110
4100000507,1,403707,6632159
4100000386,2,497877,5542722
4100000559,2,860712,8942521
4100000470,1,353246,4980959
4100000389,1,365568,1151724
4100000039,1,409593,8686687
4100000167,1,581000,3926085
4100000144,2,597698,9271049
4100000474,2,114168,7931365
4100000321,2,908643,7725845
4100000282,2,419864,2484556
4100000030,2,429672,8078995
4100000415,2,723596,4743097
4100000082,2,438688,5472546
4100000085,2,185918,6995660
4100000130,2,584592,2415459
4100000402,1,545310,7022517
4100000488,1,512395,5150827
4100000511,1,308474,6308955
4100000050,2,794154,8631589
4100000105,1,101141,3244331
4100000205,1,282959,7625879
4100000321,1,613236,9516743
4100000503,2,244162,9265302
4100000197,2,602874,8138217
4100000376,1,889020,6361875
4100000055,2,630653,1414228
4100000528,1,382927,5019641
4100000277,1,163574,7124737
