농업면적,연도,지역,비료사용량,비료잔여량,작물종류,토양유형,농약검출여부,등급
36788.41611476103,2003,광주,330.78144383843517,2367.2140542388265,밀,양토,0,B
79938.40248969385,2006,제주,120.7412773447031,6007.499242309076,보리,모래,0,A
44875.45210178047,2000,서울,256.7412980649149,27747.511256868394,밀,양토,0,A
69834.85333325609,2004,강원,199.15485526726047,3006.748650930245,쌀,양토,0,A
58856.3308974864,2021,부산,514.2218373030163,440.3273565234379,쌀,점토,2,B
71985.51729972058,2014,충북,388.67466552591736,1260.358879758977,밀,점토,2,B
39826.95666976226,2021,충남,66.39665772267546,36.32324444394247,보리,모래,2,C
41353.75039695823,2021,제주,288.71665256133673,434.86934496659705,밀,모래,2,B
23310.98614000042,2018,충남,255.14495983818264,37.951901069933044,보리,모래,2,C
26285.603109043856,2004,전남,136.18274493752492,63.22863805690193,보리,양토,2,C
37736.45256940258,2014,인천,365.237276567629,501.6719449646463,쌀,모래,2,B
47635.036966136555,2000,인천,260.9725820333965,475.2850912110676,쌀,모래,2,B
82064.16986785343,2015,서울,124.87478557811369,19386.94532853434,보리,모래,0,A
27534.74881377957,2010,전북,182.60690862691843,342.23747574852433,쌀,점토,2,C
94013.53029922635,2019,대전,260.16178191122015,2214.960101582678,밀,모래,0,B
78405.28541513701,2019,울산,241.11844424510582,754.5231117251748,보리,양토,2,B
12039.610274868832,2016,인천,279.8560368233827,1020.1249318726088,쌀,양토,1,B
71402.68798633206,2010,전북,257.985252292932,183.25753972333678,쌀,점토,2,C
8112.645566774848,2002,인천,351.45809904969497,1983.2683296609264,밀,모래,1,B
9257.72319711912,2003,인천,332.27764784927524,106549.46052588284,밀,양토,0,A
27939.337925892618,2017,부산,370.0670469629023,75.2449008445392,보리,모래,2,C
4493.145659206651,2010,전남,382.46688417934325,506.55480180680473,보리,모래,2,B
38093.462217537795,2007,광주,116.98189084878311,13.391387946807262,보리,모래,2,C
719.7211294656663,2006,충남,256.7443075854819,1116.0617139409126,밀,점토,1,B
91347.87662986998,2012,대구,305.5494658323218,2080.0520921992465,쌀,양토,0,B
71405.31015416063,2020,충남,354.83851463902363,22.958865435820087,보리,모래,2,C
3381.0502358003578,2019,경기,302.01649835630724,2373.251850617328,쌀,점토,0,A
17940.138808959866,2020,세종,382.9726411847681,1344.2541558391724,보리,양토,2,B
9252.223696793431,2002,충남,562.3367267227053,280.25296307332195,쌀,양토,2,C
22123.467458238458,2007,울산,372.5195422915468,484.95046360037725,쌀,점토,2,B
65066.86596311801,2006,전남,412.57105584254407,2937.5490954433817,보리,모래,0,A
61643.79953877816,2004,세종,281.62254845644696,369.54857505993317,보리,점토,2,C
29488.66989914802,2016,전북,339.1664430060329,10378.430143312034,보리,모래,0,A
71725.80979085645,2008,인천,354.4947768482853,55823.18521078574,쌀,모래,0,A
92504.1945041239,2015,대구,282.7224617526486,48227.8042367274,쌀,양토,0,A
6349.410846441351,2005,충북,377.09376167430565,1266.7798008274203,보리,모래,2,B
55751.042633401375,2003,대전,222.72634123860956,6456.82703251162,보리,양토,0,A
81156.56632613108,2008,서울,217.45663351503717,4599.177084068765,쌀,양토,0,A
29665.388375533887,2015,제주,212.4771228367036,21.121126534824523,쌀,점토,2,C
47889.19367329481,2020,대전,452.67268993595513,153.0291652488753,보리,점토,2,C
3507.5793806106,2006,서울,507.09696782294384,292.1984329656302,쌀,양토,2,C
79348.83910842912,2012,전남,369.67085237715503,54651.01030315413,밀,양토,0,A
49276.890515605985,2000,울산,482.9418891844721,125.3733651395677,밀,점토,2,C
4835.357366076132,2016,전남,301.6331777665683,9352.245628691315,보리,양토,0,A
22881.805206675403,2002,광주,184.2635432407826,1963.6223128770068,보리,점토,0,B
85276.99856048623,2022,제주,419.68649365105216,31947.197157235947,쌀,점토,0,A
11826.291387638661,2004,충북,354.2541183604893,12089.565667038481,쌀,모래,0,A
27561.509793133773,2023,경기,344.54890238494926,2714.682824558364,밀,모래,0,A
49560.1230849197,2016,충북,350.3736811475267,111.72138301997224,보리,점토,2,C
18409.655637786454,2022,충남,226.78789184525237,17128.724250688017,보리,점토,0,A
10766.08249958414,2011,충북,291.46862056922595,86.36581936511658,쌀,양토,2,C
23621.802754119366,2022,강원,365.4279395421646,176.2000795478924,보리,모래,2,C
56225.10988904937,2015,대구,294.33560580765845,367.1761111380058,밀,점토,2,C
32097.393573256046,2006,경기,290.93843220762983,2889.487857747773,보리,점토,0,A
33417.388827950745,2015,전북,442.89234345004263,67302.66791200062,밀,양토,0,A
9735.44098366868,2023,경기,248.05447839084002,1533.301403365822,밀,양토,1,B
94869.03210542702,2009,강원,404.4159251998723,215.3023914008958,밀,점토,2,C
45320.087567648996,2009,제주,354.2261095750023,2817.684776741424,쌀,모래,0,A
33596.81063997451,2002,제주,190.7578634213126,242.61065455148596,보리,모래,2,C
8269.340302935852,2011,대전,353.5677947742857,182.6861518037266,밀,양토,2,C
38065.45414476638,2001,충남,467.5739668026437,2141.198739978625,보리,점토,1,B
68358.74257494838,2015,전북,191.74169628465887,2877.124212733954,밀,모래,0,A
1482.2414921801849,2004,충남,396.18370500946037,1568.627162450724,밀,양토,2,B
57765.13600155634,2021,제주,316.4616589739371,748.7857775799964,쌀,양토,2,B
40143.93140003029,2002,부산,360.4358401957178,473.7631801941198,쌀,모래,2,B
6088.435395132368,2004,충북,325.2780199593534,6328.375669104649,밀,점토,0,A
45024.47358789995,2001,인천,392.81122298426214,1505.042109787765,보리,점토,1,B
61566.115020846206,2015,광주,326.0536118139598,19989.88787775707,보리,모래,0,A
79028.93488108666,2007,대전,393.0783877643629,276.114651899879,밀,모래,2,C
11331.488989509893,2018,강원,293.4131962695737,1023.285735790513,쌀,점토,1,B
84917.96063007273,2010,세종,118.98090969237373,7514.33781191833,쌀,모래,0,A
61191.35526521133,2005,부산,276.5441236069919,7419.825872601111,밀,모래,0,A
79143.62035880932,2005,충남,441.23436993883763,26157.296186980646,쌀,양토,0,A
50233.45004003137,2009,충남,383.28092214474395,127.25391441016964,밀,양토,2,C
36948.034472014806,2002,울산,235.6647477564623,353264.44865171093,밀,모래,0,A
42423.11445395658,2000,전북,85.68694549224105,283.4599209823714,쌀,모래,1,C
69782.02161349746,2023,강원,423.5466931750335,2011.9939118613722,쌀,점토,0,B
43609.600899040255,2002,전북,341.20954423217404,345.9532379780578,밀,양토,2,C
48428.80006778253,2016,강원,207.31402117537016,2774.54340686303,보리,점토,0,A
30921.94315948461,2006,제주,371.6294475518437,1074.6117315520144,밀,점토,2,B
94180.0401122251,2011,세종,423.00080091716984,275.85575878540885,보리,모래,2,C
60524.06742253009,2009,충남,294.61340941135865,1265.5171891228579,밀,양토,1,B
60886.17949086678,2001,서울,244.73036033408317,1006.6326546114326,보리,양토,1,B
94380.43304361096,2002,대전,150.2660774741228,54.95369128714398,보리,모래,2,C
21203.54625837267,2001,부산,248.1882074064598,560.3744284935829,쌀,양토,2,B
37492.18871375952,2017,충남,349.20777544106755,2470.790689281395,쌀,점토,0,A
59400.61815454561,2021,광주,364.4252542112064,81.35493372883491,보리,양토,2,C
48554.086660709756,2004,충북,247.02603780663287,18.89600106285542,밀,점토,2,C
7972.355794915095,2014,부산,332.1383957032018,73.1998451080386,보리,점토,2,C
74565.26758733457,2022,강원,343.68785196479456,1935.8616119420942,밀,점토,1,B
39920.75766565252,2001,제주,241.23945663452957,191.89862184283157,쌀,양토,2,C
46443.07799846579,2004,서울,293.0937635151002,1355.3775683344777,보리,양토,1,B
61115.48241976318,2010,전남,268.34582641378563,6533.210371446711,쌀,양토,0,A
64477.11486727762,2018,광주,258.18417165769864,2967.394615315533,쌀,모래,0,A
43640.53719251726,2012,전북,314.0811185065117,37.66792199592873,보리,모래,2,C
97629.7123342379,2016,전남,454.55465491769644,1428.4734270838132,쌀,양토,2,B
98301.61357816159,2001,전남,368.1781473743795,15196.248006916805,보리,모래,0,A
6367.377480659477,2006,세종,266.85682705729437,6955.212421419437,밀,모래,0,A
41502.35872032925,2010,대전,207.38045190880263,1122.152009705699,보리,점토,0,B
6278.293844006983,2011,세종,0.0,79.72513811301978,보리,모래,0,C
62755.605131329314,2010,서울,277.9764799534606,630.2300186006656,쌀,양토,2,B
46545.72465289647,2018,강원,306.4225685034074,50.72289272176055,보리,양토,2,C
83466.3933541544,2006,충남,302.35991238108335,61.56997042168358,보리,양토,2,C
44805.593653822376,2006,충북,168.19618256176756,977.7928945339588,밀,양토,1,B
29334.940769069584,2006,전남,454.39633514950907,401.2210044945607,쌀,점토,2,C
57626.25708363641,2017,제주,310.1266518265117,36219.351048266224,보리,양토,0,A
80074.39810050438,2017,광주,249.586786068948,4973.644964050624,밀,점토,0,A
41936.969630070475,2001,제주,546.3002401915458,341.7246719086956,보리,점토,2,C
85259.19421112478,2021,울산,442.20645932092276,1569.3439258691546,쌀,양토,1,B
28494.849611164827,2008,충북,280.3830926480885,3173.6655931766077,밀,점토,0,A
15682.195010642208,2021,부산,300.66883347483326,5614.578760014707,밀,모래,0,A
273.60889578877084,2021,인천,308.80912448109774,2259.8220967295924,쌀,양토,0,B
52309.32310019025,2002,충북,488.0069911699889,166.5848674662167,밀,양토,2,C
85967.70903946896,2009,전남,306.39706375837454,529.9837291088905,쌀,양토,2,B
71784.19407123134,2015,대구,252.49833713471386,4342.8992978687465,밀,양토,0,A
35478.522575703864,2012,인천,287.5694928245554,10138.082434691773,보리,점토,0,A
23033.787724725782,2013,대전,202.02867219324924,719.0853505867727,밀,모래,2,B
77333.69424529138,2015,세종,397.4646899813555,187.65943766573852,쌀,점토,2,C
80775.62403557137,2002,충북,297.6706305095361,53.589732414841656,밀,모래,2,C
86782.65914355702,2012,대전,155.34443803065886,959.0924269129553,쌀,점토,0,B
98321.9535551828,2007,충북,382.2157900109509,903.9547052943248,쌀,양토,2,B
3999.0108945512275,2002,광주,203.90152941957808,52.09997799885066,쌀,점토,2,C
67847.77416883255,2021,서울,490.5978366482485,1070.1240722614264,쌀,점토,2,B
27751.810656603157,2000,대전,301.70563405275004,18.03767011922302,밀,모래,2,C
77159.1228539393,2006,광주,472.37999860772925,3436.6888965145085,쌀,점토,0,A
97887.8124042033,2000,세종,357.09902155353257,913.9822580576634,쌀,모래,2,B
38920.06204107153,2013,부산,280.6223710831522,623.9013859784147,보리,점토,2,B
59263.818834307494,2009,전북,258.4669152130015,21074.386726387504,밀,모래,0,A
16582.395029893054,2011,울산,251.69219758850346,10071.139633087876,보리,양토,0,A
10709.56657515185,2020,세종,221.2856052944791,4275.745758705976,쌀,양토,0,A
50156.210966191735,2005,충남,458.00423209877687,804.1748161229268,밀,모래,2,B
15421.550898148638,2011,서울,228.93878675073546,894.9049328115087,보리,모래,1,B
78183.1487083206,2001,제주,227.8059291277252,86.57874650316973,쌀,모래,2,C
77368.20889045815,2007,전남,245.78524430855944,4979.210748217554,보리,점토,0,A
20419.244615669697,2022,전남,259.6700073034637,2533.208534910624,보리,점토,0,A
77427.88729186906,2016,대구,235.48990010622074,36956.38588812669,보리,양토,0,A
52921.27701877486,2009,경기,231.89986883363258,72.76752615625149,보리,모래,2,C
81434.45413374495,2015,대구,286.723771635205,82.8730217450424,밀,점토,2,C
48062.76993380388,2022,세종,306.13850899106507,18190.805675164676,쌀,점토,0,A
4332.168304435181,2018,부산,368.0038377634079,307.06143855003063,밀,양토,2,C
51884.804397677675,2001,인천,165.7146126771409,1188.7407615240493,쌀,양토,0,B
87457.12718449334,2003,경기,261.51373369677873,78.55335456563621,쌀,양토,2,C
33738.462111808665,2000,서울,223.65147741228537,1942.5241752205293,보리,모래,0,B
64849.332971814205,2022,강원,352.161848151858,4245.622305308236,보리,모래,0,A
19196.032541328514,2018,인천,390.5536349160587,90.9621071239187,밀,모래,2,C
5447.609058711079,2011,울산,308.8964913549561,1778.8811599551811,쌀,양토,0,B
33349.812400983006,2018,서울,341.4200672179953,656.0592310014812,보리,점토,2,B
74508.0129960877,2002,대전,261.2122438710004,363.1774545387778,밀,모래,2,C
83047.33822890198,2011,충북,279.4762244476545,508.04002856521964,쌀,양토,2,B
83748.90497052162,2014,부산,204.84407473209575,54.03738787294431,보리,점토,2,C
73711.63085191048,2021,울산,225.39322308684177,649.9571226161526,밀,점토,2,B
99034.86084493076,2018,제주,191.1348992517704,397.72226830846733,밀,모래,2,C
9800.41745172682,2004,강원,185.64486215481156,2682.9477563505557,밀,양토,0,A
29485.72009688592,2007,충남,400.7990007893657,3611.6445577013005,보리,모래,0,A
87269.07941720549,2023,대전,249.9491689459048,10006.482261766758,쌀,모래,0,A
74327.98696407143,2014,대전,442.3702184187763,1685.3370497727585,밀,모래,2,B
54426.214412724905,2003,대구,231.1187537377464,562.8771784970837,보리,양토,2,B
57227.7371054669,2018,광주,258.09640884451477,7892.451331700422,쌀,점토,0,A
98259.13147922319,2012,인천,363.4808450410231,215.32337214876145,밀,양토,2,C
72651.7038024821,2005,광주,526.0229049515287,32224.50281538664,밀,양토,0,A
37336.4014686169,2006,충남,278.0262245917974,1992.065816746448,쌀,점토,0,B
61902.21131733777,2020,전북,334.35040628670316,2781.9235144888125,밀,모래,0,A
55968.90517338734,2002,경기,298.0953943422303,1134.8837228443272,보리,점토,1,B
6653.926234271572,2005,강원,315.55939499129266,15568.811317087248,쌀,점토,0,A
34311.541976326116,2021,제주,538.0963941683698,913.7298562636438,밀,양토,2,B
45822.70911536941,2005,경기,369.2006462978552,681.8600782191625,쌀,점토,2,B
49348.063031897655,2001,충북,222.5449394550343,598.1163217297136,보리,모래,2,B
42508.0973877493,2011,울산,331.2299358582422,1564.8468161354963,쌀,양토,0,B
27120.686360567663,2023,대구,203.787243814344,1325.5001264901114,보리,모래,0,B
63081.74889299244,2020,경기,236.45603990739204,252.01761294849135,밀,점토,2,C
53635.210457849105,2012,충남,383.77035315957977,2447.2042563131204,보리,양토,0,A
36819.430817784865,2012,강원,367.9646914969029,886.4926884725738,밀,양토,2,B
24518.116640960114,2006,강원,440.7358939035114,1036.9756093647663,밀,양토,2,B
11602.271232625542,2007,제주,334.7566277899873,76412.9235415505,밀,점토,0,A
82117.22366180872,2014,제주,195.59024909312026,1219.4182317203813,보리,점토,0,B
66067.82573822442,2008,울산,362.0859518750446,42.101929760773324,밀,모래,2,C
53066.916364889024,2019,대구,360.17242172449517,364.580752216993,보리,모래,2,C
99363.0884564428,2010,대전,382.1108754465098,6212.011772859073,밀,점토,0,A
62185.69230982637,2019,광주,270.0446789835522,20861.18807679556,쌀,양토,0,A
64321.10935597322,2012,전북,152.6273423644387,5.574359826384428,쌀,모래,2,C
5784.954615122815,2021,세종,387.7982355194542,1354.1492004170768,쌀,모래,1,B
53243.537672909486,2001,대구,339.28811279891744,302.720848893993,보리,모래,2,C
43003.71185694937,2007,전남,142.73815601906458,1714.57692683106,보리,모래,0,B
18791.723809085946,2012,전남,286.4167549932686,590.5823092146994,밀,양토,2,B
90834.01308553445,2002,충북,369.31257973544183,180.00398532461875,밀,모래,2,C
62608.51956127395,2008,세종,231.5903763188556,12750.099605118663,쌀,모래,0,A
83838.88174094756,2020,인천,369.8098442433374,217.19034052039515,보리,양토,2,C
66476.05527112423,2004,대전,497.37524300572625,26019.658086005176,밀,점토,0,A
53819.97560936227,2009,부산,270.14424716189575,13725.535570587175,보리,모래,0,A
51379.40325659966,2015,경기,300.398848754407,12.080478375158041,쌀,양토,2,C
21529.21784773698,2012,제주,289.19382125990523,44707.256241426614,밀,점토,0,A
65247.24702472969,2004,인천,232.24216757956674,2647.9319741840836,밀,점토,0,A
72421.74571028246,2017,세종,298.42900883765196,377.0642651129799,보리,양토,2,C
45487.99079193536,2006,서울,242.8736934142962,118.6117504616535,밀,점토,2,C
79074.2802072329,2014,대전,210.4481377630405,6329.801759260655,쌀,모래,0,A
17676.169670012674,2008,인천,162.3851928476926,7790.576534405262,보리,점토,0,A
89427.00195787994,2005,전남,302.95597406388026,541.3563980691627,밀,점토,2,B
16638.00671834592,2009,울산,121.88947176041196,3039.049821851649,보리,모래,0,A
79276.26121631156,2010,울산,367.2153852124861,7170.443426451973,밀,점토,0,A
30540.946064569416,2003,경기,279.4963985478422,9.256031109360075,보리,양토,2,C
73567.39506658328,2022,제주,376.9675893117928,71.17924057230239,쌀,양토,2,C
58065.76329925967,2017,대전,302.3038953087771,448.4719631999653,쌀,점토,2,B
19870.969531140985,2023,충남,380.625457872656,9595.779744496986,밀,점토,0,A
58282.93527011146,2010,전남,242.17087729719765,51193.57229200655,쌀,점토,0,A
3523.2773311877263,2019,울산,295.86418950345546,1320.6256550824041,밀,모래,1,B
62160.867342934216,2018,부산,393.9819472041034,4332.222914954884,밀,점토,0,A
47115.02830141548,2015,제주,257.86256455640824,9139.546507189889,밀,양토,0,A
4074.3514730416377,2021,전북,330.1849884263711,38.912313971668745,밀,양토,2,C
88447.60028787084,2022,울산,196.09590863363957,20315.559867529173,보리,점토,0,A
41812.166179585976,2021,제주,340.7459306142059,1136.8264091956487,보리,양토,2,B
95245.8037729175,2019,부산,181.760583246335,468069.08640071505,쌀,양토,0,A
71317.94103962074,2003,서울,249.56766071879605,2847.868631713473,밀,점토,0,A
94408.84339616713,2001,세종,306.42318012911386,52.47037156880067,쌀,점토,2,C
66092.15566819873,2023,울산,495.57115167401474,200.79939938927666,보리,점토,2,C
18521.663905524907,2010,대구,413.3035935335431,185.42152277162737,밀,점토,2,C
12275.729647348362,2000,전남,198.7663841767996,43.28037855138075,밀,모래,2,C
96252.00272260216,2006,전북,181.82379278385002,40.08708606392294,쌀,모래,2,C
68237.17865213974,2001,충북,217.77897049304414,617.1532478074363,보리,양토,2,B
75232.1620755754,2009,충남,312.66607815025935,3509.9211358175558,보리,양토,0,A
77956.9923004575,2023,전북,218.64664080536062,1135.1957387754262,보리,양토,1,B
50560.832517912095,2000,서울,243.47929636308427,693.9710316053887,밀,점토,2,B
62707.97694831458,2016,경기,179.66051767608246,5788.104160122203,쌀,모래,0,A
84284.02202293664,2015,대전,273.6583327165074,97.32326307315968,밀,점토,2,C
73383.68772229357,2023,대전,260.1321169640023,745.7413202390769,쌀,모래,2,B
96882.24626912267,2012,전남,325.0489612317359,922.5093027571243,보리,모래,2,B
99704.92978608953,2016,경기,448.8160334361045,1065.6142113558376,쌀,모래,2,B
58273.741331900324,2008,전북,439.5517684566367,1300.8227252251365,쌀,모래,2,B
72460.66482565431,2005,제주,215.1184538590935,1366.3140084201907,쌀,양토,0,B
18616.323839240344,2011,전북,445.7532936729543,44.04715564087725,보리,양토,2,C
11067.46736044382,2010,충남,357.8531233698791,12473.871019844592,밀,점토,0,A
73434.16020527581,2019,세종,307.05784597639536,28.44495225943123,보리,양토,2,C
78169.81206344267,2000,대전,244.22068858310234,9531.66387620609,쌀,양토,0,A
376.81856690562597,2008,대전,241.7397706785149,20.93731147782024,밀,점토,2,C
87268.00375818166,2007,전남,60.53938134654214,819.6168558879223,밀,모래,0,B
486.2617756779409,2000,전북,207.03794364522037,262.39295702621473,쌀,양토,2,C
86626.85716184063,2013,부산,382.3985466064756,127.71360381184375,보리,양토,2,C
2817.059661351233,2021,제주,191.89880084704092,563.7981795299087,밀,모래,2,B
28142.588398355958,2009,대구,235.23659001755811,6012.79033309461,밀,양토,0,A
10091.404686063363,2018,울산,301.48203471634923,1910.3717104558227,쌀,양토,0,B
80548.29671764046,2006,충북,298.81207386959255,2186.8813743980027,쌀,양토,0,B
34535.74765890203,2011,세종,216.3182125872151,535.9817031861651,밀,점토,2,B
97954.74024061231,2006,충북,192.09949009435894,8414.698925126328,쌀,모래,0,A
79828.09407362415,2009,경기,319.71088832119233,847.8676299400071,쌀,점토,2,B
31378.57828542542,2013,부산,318.99391316682477,4943.745228206925,쌀,모래,0,A
68003.59752646142,2013,서울,156.34890598898653,6594.3053654383175,쌀,점토,0,A
96642.35814664555,2017,서울,310.3028012599634,1193.9478439272898,밀,모래,2,B
97918.18452121616,2010,울산,202.4615633286114,10.554374678921508,쌀,모래,2,C
17313.70153729555,2022,대전,188.00021879209513,41736.881712547525,밀,점토,0,A
44555.6687400318,2016,충남,194.01047592932778,1696.3403153114843,밀,양토,0,B
4239.46956009866,2011,강원,520.2755857049834,3742.2623737940003,밀,점토,0,A
73574.83142274222,2008,충북,461.88585350420385,3317.667817361473,밀,모래,0,A
81877.75483600983,2017,전북,270.71578743796346,11631.563389127901,밀,모래,0,A
3016.104461406434,2009,제주,353.33580321385034,7838.260407237575,밀,양토,0,A
7653.506239201932,2010,전북,265.3134496782886,4698.3661387637285,보리,모래,0,A
5398.61672503021,2004,대구,309.5311460493418,252.04398585347778,밀,점토,2,C
13244.442136877564,2002,경기,240.24724762171073,6383.117897889987,쌀,점토,0,A
69676.66815078481,2011,전북,255.1022554770919,706.6687641605225,쌀,양토,2,B
72389.94713044593,2010,세종,351.2934083015152,518.2060278944859,보리,양토,2,B
11046.012234964763,2004,경기,153.62741416013796,14.390533891584646,밀,모래,2,C
67103.92484297811,2015,전남,170.53950564829307,1048.5836320841008,쌀,점토,0,B
22128.507263757772,2009,강원,420.3766979522144,2306.960591638077,밀,점토,1,B
45306.243981392916,2020,세종,369.0360139887748,67.43121779840435,밀,모래,2,C
7991.72515485211,2017,세종,173.2687710239001,934.1328281671889,쌀,점토,0,B
95971.32585179877,2004,전북,196.8009999534671,4928.828451965141,보리,모래,0,A
31373.242671432163,2002,대전,344.0605366715999,6809.895831451616,보리,모래,0,A
46918.25504460539,2008,충남,318.3436752099206,214.89908473350712,밀,모래,2,C
44370.95098953936,2000,인천,314.1529779409213,1315.8209903213503,쌀,모래,1,B
82425.31472249734,2017,인천,132.90135999616533,11749.990661960726,쌀,양토,0,A
68020.76023744278,2005,인천,342.7021232635551,834.4418601676412,보리,모래,2,B
16068.544156733711,2021,전북,266.7768506900575,1031.360513763175,보리,양토,1,B
61886.177925323515,2017,강원,354.40907233422206,46.2562918924443,보리,점토,2,C
470.6063976268667,2019,대구,223.06295763055283,1333.4930398523657,쌀,모래,0,B
3053.517538607982,2014,전남,277.00181488414887,134.66556518782275,보리,모래,2,C
37015.401659950985,2017,전북,338.15675450632926,167.50182241506215,밀,점토,2,C
96423.62190353268,2015,충남,522.1772949256084,83.36343143606987,보리,점토,2,C
18599.68193008432,2008,광주,247.08530830979123,2969.3482434928114,보리,모래,0,A
68205.82051242919,2001,울산,340.9700475161441,746.1724349672976,쌀,모래,2,B
84539.27580075072,2004,서울,295.5615055756634,8487.911014036252,쌀,점토,0,A
53280.37348264249,2009,경기,442.5514735262277,69021.57003129109,밀,점토,0,A
65810.49249417297,2023,제주,439.0679539384575,255.44710057098138,쌀,점토,2,C
10757.576435591072,2000,경기,386.2769267125094,127.19165907779613,보리,점토,2,C
70250.95004935586,2000,전남,212.4851895793375,11634.677248784166,보리,점토,0,A
46937.11179328103,2003,세종,369.6943320204174,275.1929502716704,보리,양토,2,C
4902.974341618102,2005,충북,318.34762700614266,9382.969537082668,쌀,모래,0,A
75977.67728369868,2023,대전,278.191161892068,884.8077285918886,쌀,양토,1,B
7009.7828459682905,2005,인천,255.60091248544126,1006.7398884828272,쌀,모래,1,B
32527.53991281638,2004,부산,176.95921419966913,111.33860608881609,보리,양토,2,C
63038.717533593874,2005,대구,308.2615072827275,26457.265941565398,보리,양토,0,A
9051.343120436677,2019,울산,129.3737394746525,24.496043127560455,밀,모래,2,C
88240.13882471883,2023,충남,153.72142353205166,950.1037410137174,보리,양토,0,B
64475.27438096175,2015,전북,268.0078701939001,5704.301049404022,밀,양토,0,A
10266.849627800026,2019,강원,119.85680428806072,555.9564951536247,밀,모래,1,B
29209.743171636583,2018,제주,495.91436365850996,1904.8184508189606,쌀,점토,1,B
49092.948852783884,2002,울산,293.5923167495087,911.3337407406768,보리,점토,2,B
12973.170490085387,2007,전남,166.2726028248946,576.9329032411981,밀,점토,2,B
24450.804153825367,2000,충남,502.52938666698503,390.4892185503411,밀,양토,2,C
94859.17608277121,2021,세종,12.736846985431896,76.69209342896205,쌀,모래,0,C
3758.255498913378,2010,충북,155.860348415845,140.74581340045123,밀,점토,2,C
68524.95042448759,2020,인천,275.28939850232405,12468.075768376126,보리,모래,0,A
96254.97819984706,2000,울산,284.28133272569556,5494.346017597477,밀,양토,0,A
95286.66926079444,2002,인천,454.56249981512315,696.0778525726205,보리,점토,2,B
72266.91271795382,2023,서울,363.68543629290195,863.9920601748115,보리,모래,2,B
13858.712093219763,2014,대구,329.9943459449391,6128.634688537318,쌀,양토,0,A
11842.839481530744,2020,전남,392.02038038668604,777.159814889708,보리,점토,2,B
6463.402078224006,2011,충북,210.3436364273831,681.0542781231876,밀,양토,2,B
77655.73479777867,2007,충남,208.21424830021624,652.9520966438705,쌀,모래,2,B
88194.49355100116,2015,충북,237.06346896747635,1905.41379081685,보리,모래,0,B
13394.29141939821,2002,인천,419.5395594059962,32804.88223531215,쌀,양토,0,A
90077.45635700562,2017,충남,296.2146560408606,1288.1847350317582,쌀,점토,0,B
15062.663287660198,2012,전북,334.88864569284954,189.61018586271368,밀,모래,2,C
87532.44102264821,2018,세종,385.70946484873184,51491.03109037609,밀,양토,0,A
83120.00828813828,2016,제주,434.6932124952433,165.10299395407827,쌀,점토,2,C
33635.20906840316,2019,경기,237.90320058615947,2110.0044751356345,쌀,양토,0,B
79473.64809538997,2021,대전,408.56176455823305,3081.9394738375527,쌀,모래,0,A
27699.28389040775,2010,서울,391.6393426671806,520.1231399193265,보리,점토,2,B
53738.60780813081,2014,광주,26.077368386319677,85791.80459664752,보리,모래,0,A
86973.18145832904,2010,울산,237.7552785335591,706.3588608129518,보리,양토,2,B
16414.11563161294,2002,전남,273.23586912053645,1182.434520077487,쌀,모래,0,B
5266.594467844167,2023,전남,220.53446033320853,792.8504739244393,밀,모래,2,B
70213.86424614719,2000,부산,322.825524716782,39.91054927574803,보리,양토,2,C
48542.03699238382,2020,충북,408.44754263188884,1804.0386346660032,보리,모래,1,B
26049.389408362997,2019,강원,359.51748085056374,1244.068036945692,보리,양토,2,B
8966.922743403346,2019,대구,372.6140776799691,22592.384638693013,밀,모래,0,A
13063.285994581296,2002,충북,189.50891134238702,185.40392078600357,밀,점토,2,C
9500.003356797759,2017,광주,186.30746806152717,80303.20540096353,보리,양토,0,A
54390.8243412407,2015,강원,110.45351160051649,52182.12620172904,보리,모래,0,A
28103.26999745051,2010,광주,498.97114415571593,66884.6076461074,밀,모래,0,A
75084.44279060586,2016,전북,340.84424299896995,236.81635641441335,밀,양토,2,C
2225.6060022980755,2003,대전,293.89622741642876,4492.874646376873,쌀,양토,0,A
84523.25496505966,2020,충남,436.6270988372431,4199.893515354934,쌀,모래,0,A
15287.519998235995,2002,전북,207.80456395500937,529.6481360922182,보리,양토,2,B
54150.455395541,2023,서울,345.8380607280967,1740.088758771251,보리,점토,1,B
43494.78689701687,2022,서울,219.93466555094062,1920.737695764206,쌀,점토,0,B
11238.456124141687,2000,인천,350.9492380124399,2377.015889040066,밀,양토,0,A
83697.08278427708,2021,제주,335.8109357595446,148.6204633147755,쌀,양토,2,C
72450.43769526738,2013,대전,391.2566993217587,689.0740717750123,쌀,양토,2,B
62154.80781196876,2017,전남,393.4626285377325,6130.846087198738,보리,점토,0,A
21596.739666291505,2022,인천,244.30439915259396,708.9649615776974,쌀,양토,2,B
34823.57798528014,2003,제주,310.2226670018009,9435.34857420312,보리,점토,0,A
99799.6006934723,2019,충북,181.51981779043842,91.85145146111671,보리,점토,2,C
4230.502594424013,2014,충북,306.94714530657234,2149.6986628457244,보리,점토,0,B
8420.768873928024,2018,세종,250.30656745212306,3075.1604930623917,밀,양토,0,A
69664.71453266441,2017,광주,402.2704739871151,5634.593287495208,보리,점토,0,A
15676.456367662862,2015,인천,349.52803333611706,47261.11118768436,보리,점토,0,A
